recommends,specials_url,title,url,region,coord,phone,board,address,img_url
,javascript:;,7点自造diy烘焙坊,http://www.dianping.com/shop/18026651,岳阳楼区,"113.12983,29.36202",0730-8379917,"{'url': u'http://www.dianping.com/mylist/2803052', 'intro': u'\u518d\u4e5f\u4e0d\u6015\u6691\u5047\u4e0d\u9020\u5e26\u5b69\u5b50\u53bb\u54ea\u513f\u73a9\u54af\uff0c\u8fd9\u4e9b\u9910\u5385\u4e0d\u5149\u597d\u5403\uff0c\u8fd8\u597d\u73a9\uff0c\u5468\u672b\u5c31\u6709\u5403\u559d\u73a9\u7684\u4e00\u5929...', 'title': u'\u662f\u9910\u5385\u4e5f\u662f\u4e50\u56ed\uff01\u5cb3\u9633\u80fd\u73a9\u4e50\u7684\u4eb2\u5b50\u9910\u5385\u5927\u641c\u7f57'}",大润发天伦城步行街郁金香街区18栋108号,http://i2.s1.dpfile.com/pc/f30b631f6df328f0dceaf11348efbc0a(335c221)/thumb.jpg
,javascript:;,柔情蜜意DIY巧克力工坊,http://www.dianping.com/shop/13695049,岳阳楼区,"113.12587,29.37286",18873001040,"{'url': u'http://www.dianping.com/mylist/2803052', 'intro': u'\u518d\u4e5f\u4e0d\u6015\u6691\u5047\u4e0d\u9020\u5e26\u5b69\u5b50\u53bb\u54ea\u513f\u73a9\u54af\uff0c\u8fd9\u4e9b\u9910\u5385\u4e0d\u5149\u597d\u5403\uff0c\u8fd8\u597d\u73a9\uff0c\u5468\u672b\u5c31\u6709\u5403\u559d\u73a9\u7684\u4e00\u5929...', 'title': u'\u662f\u9910\u5385\u4e5f\u662f\u4e50\u56ed\uff01\u5cb3\u9633\u80fd\u73a9\u4e50\u7684\u4eb2\u5b50\u9910\u5385\u5927\u641c\u7f57'}",地一大道人和春天负一层肯德基后门(人和春天下沉广场),http://i1.s2.dpfile.com/pc/989358272b7510f3e8dffe7ab9c4fee4(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/21782619/dish-%E7%A2%B3%E7%83%A7%E7%8C%AA%E5%8A%B2%E8%82%89', 'name': u'\u78b3\u70e7\u732a\u52b2\u8089'}]",,佳斯顿港式茶餐厅岳阳,http://www.dianping.com/shop/21782619,岳阳楼区,"113.142667283173,29.3293251571936",0730-8955558,"{'url': u'http://www.dianping.com/mylist/2803052', 'intro': u'\u518d\u4e5f\u4e0d\u6015\u6691\u5047\u4e0d\u9020\u5e26\u5b69\u5b50\u53bb\u54ea\u513f\u73a9\u54af\uff0c\u8fd9\u4e9b\u9910\u5385\u4e0d\u5149\u597d\u5403\uff0c\u8fd8\u597d\u73a9\uff0c\u5468\u672b\u5c31\u6709\u5403\u559d\u73a9\u7684\u4e00\u5929...', 'title': u'\u662f\u9910\u5385\u4e5f\u662f\u4e50\u56ed\uff01\u5cb3\u9633\u80fd\u73a9\u4e50\u7684\u4eb2\u5b50\u9910\u5385\u5927\u641c\u7f57'}",理工学院南院校园内别墅区前(近理工学院别墅区，学校内),http://i3.s1.dpfile.com/pc/c44f8af99604e2f80958753e6217734f(335c221)/thumb.jpg
,,爱丽斯烘焙·咖啡,http://www.dianping.com/shop/17196190,岳阳楼区,"113.160684,29.359517",0730-8988877,"{'url': u'http://www.dianping.com/mylist/2803052', 'intro': u'\u518d\u4e5f\u4e0d\u6015\u6691\u5047\u4e0d\u9020\u5e26\u5b69\u5b50\u53bb\u54ea\u513f\u73a9\u54af\uff0c\u8fd9\u4e9b\u9910\u5385\u4e0d\u5149\u597d\u5403\uff0c\u8fd8\u597d\u73a9\uff0c\u5468\u672b\u5c31\u6709\u5403\u559d\u73a9\u7684\u4e00\u5929...', 'title': u'\u662f\u9910\u5385\u4e5f\u662f\u4e50\u56ed\uff01\u5cb3\u9633\u80fd\u73a9\u4e50\u7684\u4eb2\u5b50\u9910\u5385\u5927\u641c\u7f57'}",八字门旭园路熙园壹号1栋111号,http://i2.s2.dpfile.com/pc/fb757b54119b4ae4b5430f10c0dd2e7c(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/19704090/dish-%E6%A1%82%E8%8A%B1%E7%BA%A2%E6%9E%A3%E9%9D%A2%E5%8C%85', 'name': u'\u6842\u82b1\u7ea2\u67a3\u9762\u5305'}, {'dish': u'http://www.dianping.com/shop/19704090/dish-%E5%8D%97%E7%93%9C%E5%BF%A7%E6%A0%BC', 'name': u'\u5357\u74dc\u5fe7\u683c'}]",,爱润。艾菲主题烘焙餐厅,http://www.dianping.com/shop/19704090,岳阳楼区,"113.12469,29.354313",0730-8983786,"{'url': u'http://www.dianping.com/mylist/2803052', 'intro': u'\u518d\u4e5f\u4e0d\u6015\u6691\u5047\u4e0d\u9020\u5e26\u5b69\u5b50\u53bb\u54ea\u513f\u73a9\u54af\uff0c\u8fd9\u4e9b\u9910\u5385\u4e0d\u5149\u597d\u5403\uff0c\u8fd8\u597d\u73a9\uff0c\u5468\u672b\u5c31\u6709\u5403\u559d\u73a9\u7684\u4e00\u5929...', 'title': u'\u662f\u9910\u5385\u4e5f\u662f\u4e50\u56ed\uff01\u5cb3\u9633\u80fd\u73a9\u4e50\u7684\u4eb2\u5b50\u9910\u5385\u5927\u641c\u7f57'}",白杨坡路458号,http://i3.s2.dpfile.com/pc/b1c1248c996c4126aa5086204beda313(335c221)/thumb.jpg
,javascript:;,最鱼·UFO烤鱼,http://www.dianping.com/shop/21679082,岳阳楼区,"113.1290488,29.3635918",0730-8199255,"{'url': u'http://www.dianping.com/mylist/2803052', 'intro': u'\u518d\u4e5f\u4e0d\u6015\u6691\u5047\u4e0d\u9020\u5e26\u5b69\u5b50\u53bb\u54ea\u513f\u73a9\u54af\uff0c\u8fd9\u4e9b\u9910\u5385\u4e0d\u5149\u597d\u5403\uff0c\u8fd8\u597d\u73a9\uff0c\u5468\u672b\u5c31\u6709\u5403\u559d\u73a9\u7684\u4e00\u5929...', 'title': u'\u662f\u9910\u5385\u4e5f\u662f\u4e50\u56ed\uff01\u5cb3\u9633\u80fd\u73a9\u4e50\u7684\u4eb2\u5b50\u9910\u5385\u5927\u641c\u7f57'}",建湘路天伦金三角购物公园3楼3009室(近大润发),http://i1.s2.dpfile.com/pc/d28030ef37b1fc098b780be5ada2bd6f(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/13689222/dish-%E6%8A%B9%E8%8C%B6%E8%B1%86%E8%8A%B1', 'name': u'\u62b9\u8336\u8c46\u82b1'}, {'dish': u'http://www.dianping.com/shop/13689222/dish-%E7%BA%A2%E8%B1%86%E8%B1%86%E8%8A%B1', 'name': u'\u7ea2\u8c46\u8c46\u82b1'}, {'dish': u'http://www.dianping.com/shop/13689222/dish-%E5%8E%9F%E5%91%B3%E8%B1%86%E8%8A%B1', 'name': u'\u539f\u5473\u8c46\u82b1'}]",javascript:;,一品豆花,http://www.dianping.com/shop/13689222,岳阳楼区,"113.10647,29.3725",13786083436,"{'url': u'http://www.dianping.com/mylist/2151239', 'intro': u'\u5cb3\u9633\u5c0f\u5403\u904d\u5e03\u5168\u57ce\uff0c\u4e0b\u8fb9\u7b14\u8005\u5e26\u5927\u5bb6\u53bb\u770b\u4e0b\u5cb3\u9633\u7684\u5c0f\u5403\uff0c\u6392\u540d\u4e0d\u5206\u5148\u540e\uff01', 'title': u'\u5cb3\u9633\u5c0f\u5403\u653b\u7565 \u820c\u5c16\u4e0a\u7684\u6c11\u95f4\u5473\u9053'}",东茅岭步行街如意服饰广场53号(小吃一条街),http://i2.s1.dpfile.com/pc/02501293fe566fda5d9755cc81c82095(335c221)/thumb.jpg
,,XO鱼头米粉,http://www.dianping.com/shop/20639429,岳阳楼区,"113.10711,29.37452",18821883758,"{'url': u'http://www.dianping.com/mylist/2151239', 'intro': u'\u5cb3\u9633\u5c0f\u5403\u904d\u5e03\u5168\u57ce\uff0c\u4e0b\u8fb9\u7b14\u8005\u5e26\u5927\u5bb6\u53bb\u770b\u4e0b\u5cb3\u9633\u7684\u5c0f\u5403\uff0c\u6392\u540d\u4e0d\u5206\u5148\u540e\uff01', 'title': u'\u5cb3\u9633\u5c0f\u5403\u653b\u7565 \u820c\u5c16\u4e0a\u7684\u6c11\u95f4\u5473\u9053'}",岳阳楼区北辅道(武商),http://i1.s2.dpfile.com/pc/dba7f42bf1ea7c91b305f7c2e7ca8163(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/17166754/dish-%E5%8E%9F%E5%91%B3%E8%B1%86%E7%9A%AE', 'name': u'\u539f\u5473\u8c46\u76ae'}, {'dish': u'http://www.dianping.com/shop/17166754/dish-%E7%89%9B%E8%82%89%E8%B1%86%E7%9A%AE', 'name': u'\u725b\u8089\u8c46\u76ae'}, {'dish': u'http://www.dianping.com/shop/17166754/dish-%E8%BE%A3%E6%A4%92%E7%88%86%E8%82%89%E8%B1%86%E7%9A%AE', 'name': u'\u8fa3\u6912\u7206\u8089\u8c46\u76ae'}, {'dish': u'http://www.dianping.com/shop/17166754/dish-%E8%B1%86%E7%9A%AE%E5%A4%A7%E7%8E%8B', 'name': u'\u8c46\u76ae\u5927\u738b'}]",javascript:;,豆皮大王,http://www.dianping.com/shop/17166754,岳阳楼区,"113.107617,29.367515",18773088994,"{'url': u'http://www.dianping.com/mylist/2151239', 'intro': u'\u5cb3\u9633\u5c0f\u5403\u904d\u5e03\u5168\u57ce\uff0c\u4e0b\u8fb9\u7b14\u8005\u5e26\u5927\u5bb6\u53bb\u770b\u4e0b\u5cb3\u9633\u7684\u5c0f\u5403\uff0c\u6392\u540d\u4e0d\u5206\u5148\u540e\uff01', 'title': u'\u5cb3\u9633\u5c0f\u5403\u653b\u7565 \u820c\u5c16\u4e0a\u7684\u6c11\u95f4\u5473\u9053'}",银丰宾馆对面,http://i3.s1.dpfile.com/pc/baefeceb95c8573d0bda4d863ecb4ed6(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/18099669/dish-%E6%92%92%E5%B0%BF%E7%89%9B%E4%B8%B8', 'name': u'\u6492\u5c3f\u725b\u4e38'}]",,冷水铺十字路口麻辣烫,http://www.dianping.com/shop/18099669,岳阳楼区,"113.16962,29.39743",,"{'url': u'http://www.dianping.com/mylist/2872884', 'intro': u'\u7ea2\u6f06\u7684\u77ee\u65b9\u684c\u3001\u5c0f\u51f3\u5b50\uff0c\u4e00\u9505\u7ea2\u6c64\uff0c\u548c\u4e00\u5927\u628a\u4e00\u5927\u628a\u7684\u7af9\u7b7e\u6784\u6210\u4e86\u4e00\u9053\u7279\u522b\u98ce\u666f\u3002\u6765\u81ea\u6210\u90fd...', 'title': u'\u3010\u5cb3\u9633\u3011\u9c9c\u9999\u9ebb\u8fa3 \u8857\u8fb9\u90a3\u4e00\u7897\u4f20\u5947\u4e32\u4e32\u9999'}",冷水铺红绿灯如海超市旁,http://i3.s1.dpfile.com/pc/0f77025c851ae6e92a6989f317361c45(335c221)/thumb.jpg
,javascript:;,朋友0麻辣烫,http://www.dianping.com/shop/21740563,岳阳楼区,"104.273571,30.559464",13786098752,"{'url': u'http://www.dianping.com/mylist/2872884', 'intro': u'\u7ea2\u6f06\u7684\u77ee\u65b9\u684c\u3001\u5c0f\u51f3\u5b50\uff0c\u4e00\u9505\u7ea2\u6c64\uff0c\u548c\u4e00\u5927\u628a\u4e00\u5927\u628a\u7684\u7af9\u7b7e\u6784\u6210\u4e86\u4e00\u9053\u7279\u522b\u98ce\u666f\u3002\u6765\u81ea\u6210\u90fd...', 'title': u'\u3010\u5cb3\u9633\u3011\u9c9c\u9999\u9ebb\u8fa3 \u8857\u8fb9\u90a3\u4e00\u7897\u4f20\u5947\u4e32\u4e32\u9999'}",步行街美食街,http://i2.s1.dpfile.com/pc/d3d50d09e4a59e35a1ba7e1ea3aa0b03(335c221)/thumb.jpg
,javascript:;,麻辣烫,http://www.dianping.com/shop/21894343,城南乡,"113.45261,29.47308",15347306072,"{'url': u'http://www.dianping.com/mylist/2872884', 'intro': u'\u7ea2\u6f06\u7684\u77ee\u65b9\u684c\u3001\u5c0f\u51f3\u5b50\uff0c\u4e00\u9505\u7ea2\u6c64\uff0c\u548c\u4e00\u5927\u628a\u4e00\u5927\u628a\u7684\u7af9\u7b7e\u6784\u6210\u4e86\u4e00\u9053\u7279\u522b\u98ce\u666f\u3002\u6765\u81ea\u6210\u90fd...', 'title': u'\u3010\u5cb3\u9633\u3011\u9c9c\u9999\u9ebb\u8fa3 \u8857\u8fb9\u90a3\u4e00\u7897\u4f20\u5947\u4e32\u4e32\u9999'}",临湘市步行街南正街星河步行街二楼台湾美食街内,http://i3.s2.dpfile.com/pc/2f1a07c2b34e357741607ea5644e8c70(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/7998750/dish-%E8%84%86%E7%9A%AE%E8%82%A0', 'name': u'\u8106\u76ae\u80a0'}, {'dish': u'http://www.dianping.com/shop/7998750/dish-%E7%89%9B%E7%99%BE%E5%8F%B6', 'name': u'\u725b\u767e\u53f6'}, {'dish': u'http://www.dianping.com/shop/7998750/dish-%E9%B9%8C%E9%B9%91%E8%9B%8B', 'name': u'\u9e4c\u9e51\u86cb'}, {'dish': u'http://www.dianping.com/shop/7998750/dish-%E9%AA%A8%E8%82%89%E7%9B%B8%E8%81%94', 'name': u'\u9aa8\u8089\u76f8\u8054'}, {'dish': u'http://www.dianping.com/shop/7998750/dish-%E8%97%95%E7%89%87', 'name': u'\u85d5\u7247'}]",,兄弟麻辣烫,http://www.dianping.com/shop/7998750,岳阳楼区,"113.12529,29.35605",15173053436,"{'url': u'http://www.dianping.com/mylist/2872884', 'intro': u'\u7ea2\u6f06\u7684\u77ee\u65b9\u684c\u3001\u5c0f\u51f3\u5b50\uff0c\u4e00\u9505\u7ea2\u6c64\uff0c\u548c\u4e00\u5927\u628a\u4e00\u5927\u628a\u7684\u7af9\u7b7e\u6784\u6210\u4e86\u4e00\u9053\u7279\u522b\u98ce\u666f\u3002\u6765\u81ea\u6210\u90fd...', 'title': u'\u3010\u5cb3\u9633\u3011\u9c9c\u9999\u9ebb\u8fa3 \u8857\u8fb9\u90a3\u4e00\u7897\u4f20\u5947\u4e32\u4e32\u9999'}",李家巷71号超市附近(卡布其诺小区对面),http://i3.s1.dpfile.com/pc/db565e2ee17573d715bcb222f5fce91a(335c221)/thumb.jpg
,,刘记麻辣烫,http://www.dianping.com/shop/23309646,岳阳楼区,"0.0,0.0",15973026336,"{'url': u'http://www.dianping.com/mylist/2872884', 'intro': u'\u7ea2\u6f06\u7684\u77ee\u65b9\u684c\u3001\u5c0f\u51f3\u5b50\uff0c\u4e00\u9505\u7ea2\u6c64\uff0c\u548c\u4e00\u5927\u628a\u4e00\u5927\u628a\u7684\u7af9\u7b7e\u6784\u6210\u4e86\u4e00\u9053\u7279\u522b\u98ce\u666f\u3002\u6765\u81ea\u6210\u90fd...', 'title': u'\u3010\u5cb3\u9633\u3011\u9c9c\u9999\u9ebb\u8fa3 \u8857\u8fb9\u90a3\u4e00\u7897\u4f20\u5947\u4e32\u4e32\u9999'}",八字门老妈泉水煮鱼上坡旁边,http://i1.s1.dpfile.com/pc/920a6f16c865bfd7b0ed63b2cb48986a(335c221)/thumb.jpg
,javascript:;,拉斯卡牛排自助餐厅,http://www.dianping.com/shop/24512548,岳阳楼区,"113.11516,29.37043",0730-8123222,"{'url': u'http://www.dianping.com/mylist/2803052', 'intro': u'\u518d\u4e5f\u4e0d\u6015\u6691\u5047\u4e0d\u9020\u5e26\u5b69\u5b50\u53bb\u54ea\u513f\u73a9\u54af\uff0c\u8fd9\u4e9b\u9910\u5385\u4e0d\u5149\u597d\u5403\uff0c\u8fd8\u597d\u73a9\uff0c\u5468\u672b\u5c31\u6709\u5403\u559d\u73a9\u7684\u4e00\u5929...', 'title': u'\u662f\u9910\u5385\u4e5f\u662f\u4e50\u56ed\uff01\u5cb3\u9633\u80fd\u73a9\u4e50\u7684\u4eb2\u5b50\u9910\u5385\u5927\u641c\u7f57'}",东茅岭街道新格里时尚广场3楼,http://i3.s1.dpfile.com/pc/30bec606279fc3e4b092ca40419bbedf(335c221)/thumb.jpg
,javascript:;,相聚麻辣烫,http://www.dianping.com/shop/21643418,岳阳楼区,"113.11817,29.35282",13077193356,"{'url': u'http://www.dianping.com/mylist/2872884', 'intro': u'\u7ea2\u6f06\u7684\u77ee\u65b9\u684c\u3001\u5c0f\u51f3\u5b50\uff0c\u4e00\u9505\u7ea2\u6c64\uff0c\u548c\u4e00\u5927\u628a\u4e00\u5927\u628a\u7684\u7af9\u7b7e\u6784\u6210\u4e86\u4e00\u9053\u7279\u522b\u98ce\u666f\u3002\u6765\u81ea\u6210\u90fd...', 'title': u'\u3010\u5cb3\u9633\u3011\u9c9c\u9999\u9ebb\u8fa3 \u8857\u8fb9\u90a3\u4e00\u7897\u4f20\u5947\u4e32\u4e32\u9999'}",云梦路永和豆浆斜对面,http://i2.s1.dpfile.com/pc/58c6dab29d6a5611c805c27e8d5247b2(335c221)/thumb.jpg
,javascript:;,陆老爹猪脚,http://www.dianping.com/shop/20688673,岳阳楼区,"113.10547,29.37406",18173063911,"{'url': u'http://www.dianping.com/mylist/2876705', 'intro': u'\u8ddf\u7740\u5c0f\u7f16\u627e\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986\u5427', 'title': u'\u3010\u5cb3\u9633\u3011\u6316\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986'}",步行街台湾美食城入口处,http://i1.s1.dpfile.com/pc/dda1a502eafdf1c89b0a2bee1a5323ab(335c221)/thumb.jpg
,javascript:;,百年荆州炸酱面,http://www.dianping.com/shop/21736839,岳阳楼区,"113.10761,29.36738",18607315850,"{'url': u'http://www.dianping.com/mylist/2876705', 'intro': u'\u8ddf\u7740\u5c0f\u7f16\u627e\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986\u5427', 'title': u'\u3010\u5cb3\u9633\u3011\u6316\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986'}",得胜南路192号,http://i2.s2.dpfile.com/pc/5198fc407af12f957e794f9d5dba861f(335c221)/thumb.jpg
,javascript:;,园味私房菜,http://www.dianping.com/shop/24661727,岳阳楼区,"113.17661,29.35104",,"{'url': u'http://www.dianping.com/mylist/2877657', 'intro': u'&ldquo;\u79c1\u623f\u83dc&rdquo;\uff0c\u662f\u65e0\u724c\u7167\u3001\u65e0\u8dd1\u5802\u3001\u65e0\u56fa\u5b9a\u83dc\u5355\uff0c\u60df\u72ec\u53a8\u5e08\u6709\u624b\u827a\u7684\u5c0f\u672c\u9910\u996e&ldq...', 'title': u'\u5bfb\u89c5\u5cb3\u9633\u597d\u5403\u53c8\u7f8e\u5473\u7684\u79c1\u623f\u83dc\u9986'}",八字门中南市场中南酒店旁,http://i3.s2.dpfile.com/pc/7c54ca68ce168598136ccfaffec5c739(335c221)/thumb.jpg
"[{'dish': u'http://www.dianping.com/shop/22355777/dish-%E9%B1%BC%E6%9D%82%E7%B2%89', 'name': u'\u9c7c\u6742\u7c89'}]",javascript:;,徐记鱼粉,http://www.dianping.com/shop/22355777,岳阳楼区,"113.10689,29.36474",0730-3352999,"{'url': u'http://www.dianping.com/mylist/2876705', 'intro': u'\u8ddf\u7740\u5c0f\u7f16\u627e\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986\u5427', 'title': u'\u3010\u5cb3\u9633\u3011\u6316\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986'}",得胜南路236号螺丝港都市精灵幼儿园旁,http://i3.s2.dpfile.com/pc/64317798bbfc33e17df00736e04b4dcf(335c221)/thumb.jpg
,,红云卤粉,http://www.dianping.com/shop/8856766,岳阳楼区,"113.128810000257,29.3570100000061",,"{'url': u'http://www.dianping.com/mylist/2795189', 'intro': u'\u708e\u708e\u590f\u65e5\uff0c\u6765\u4e00\u7897\u5364\u7c89\u7684\u65e9\u6668\u4f1a\u66f4\u52a0\u6709\u80fd\u91cf\u5662~\u6dcb\u4e0a\u9999\u918b\u6216\u662f\u8fa3\u6912\u6cb9\u7b49\u8c03\u5473\u540e\uff0c\u53e3\u611f\u66f4\u4e30\u5bcc...', 'title': u'\u3010\u5cb3\u9633\u3011\u8fd9\u4e2a\u590f\u5929\u4e0d\u80fd\u653e\u8fc7\u7684\u4eba\u6c14\u5364\u7c89\u5e97'}",金鹗中路,http://i3.s2.dpfile.com/pc/4c35108331180a281bfb3992d97d03ba(335c221)/thumb.jpg
,javascript:;,刘聋子面馆,http://www.dianping.com/shop/23460015,岳阳楼区,"0.0,0.0",18673057220,"{'url': u'http://www.dianping.com/mylist/2876705', 'intro': u'\u8ddf\u7740\u5c0f\u7f16\u627e\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986\u5427', 'title': u'\u3010\u5cb3\u9633\u3011\u6316\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986'}",站前路小学旁,http://i2.s2.dpfile.com/pc/75215d551ab0da0b7cfeb65d0ad5ad56(335c221)/thumb.jpg
,javascript:;,重庆小面,http://www.dianping.com/shop/22636353,岳阳楼区,"113.10647,29.37251",15173010175,"{'url': u'http://www.dianping.com/mylist/2876705', 'intro': u'\u8ddf\u7740\u5c0f\u7f16\u627e\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986\u5427', 'title': u'\u3010\u5cb3\u9633\u3011\u6316\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986'}",东茅岭步行街如意市场(小吃街),http://i2.s2.dpfile.com/pc/267979a0efb6606fafbd6b7c547672ed(335c221)/thumb.jpg
,javascript:;,易记炸酱面(七中点),http://www.dianping.com/shop/21793081,岳阳楼区,"113.13013,29.3713",17877700789,"{'url': u'http://www.dianping.com/mylist/2876705', 'intro': u'\u8ddf\u7740\u5c0f\u7f16\u627e\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986\u5427', 'title': u'\u3010\u5cb3\u9633\u3011\u6316\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986'}",市七中对面,http://i1.s1.dpfile.com/pc/523a70da4417e5475e05c89556fef482(335c221)/thumb.jpg
,,淮南牛肉汤面馆,http://www.dianping.com/shop/21985109,岳阳楼区,"113.10593,29.35451",0730-8983797,"{'url': u'http://www.dianping.com/mylist/2876705', 'intro': u'\u8ddf\u7740\u5c0f\u7f16\u627e\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986\u5427', 'title': u'\u3010\u5cb3\u9633\u3011\u6316\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986'}",得胜南路592号(七彩艺校对面),http://i2.s1.dpfile.com/pc/5f160091f68aedafe91ba7cf07aca8ae(335c221)/thumb.jpg
,javascript:;,五尖山国家森林公园,http://www.dianping.com/shop/9317996,临湘市其他,"113.419077,29.480433",,"{'url': u'http://www.dianping.com/mylist/1572931', 'intro': u'\u63a8\u8350\u4e00\u4e9b\u4e0d\u9519\u7684\u666f\u70b9\uff0c\u9002\u5408\u5468\u672b\u6e38\u548c\u90ca\u6e38\u3002\u653e\u677e\u5fc3\u60c5\u62e5\u62b1\u5927\u81ea\u7136\u53bb\u5427\uff01', 'title': u'\u3010\u5cb3\u9633\u3011\u672c\u57ce\u5fc5\u73a9\u7684\u666f\u70b9'}",森林路1号,http://i1.s1.dpfile.com/pc/51900361da125a13f75cd4a22630ad6c(335c221)/thumb.jpg
,javascript:;,姊妹俩土豆粉,http://www.dianping.com/shop/15911687,岳阳楼区,"113.106295,29.372841",0730-8976118,"{'url': u'http://www.dianping.com/mylist/2876705', 'intro': u'\u8ddf\u7740\u5c0f\u7f16\u627e\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986\u5427', 'title': u'\u3010\u5cb3\u9633\u3011\u6316\u51fa\u85cf\u5728\u8857\u5934\u5df7\u5c3e\u7684\u7f8e\u5473\u9762\u9986'}",步行街小吃街内(中国建设银行对面),http://i3.s2.dpfile.com/pc/5e6ec8aa4db7922f7fcd1b64fe3d331d(335c221)/thumb.jpg
,,金鹗公园,http://www.dianping.com/shop/5715149,岳阳楼区,"113.1177,29.36155",0730-8222499,"{'url': u'http://www.dianping.com/mylist/1572931', 'intro': u'\u63a8\u8350\u4e00\u4e9b\u4e0d\u9519\u7684\u666f\u70b9\uff0c\u9002\u5408\u5468\u672b\u6e38\u548c\u90ca\u6e38\u3002\u653e\u677e\u5fc3\u60c5\u62e5\u62b1\u5927\u81ea\u7136\u53bb\u5427\uff01', 'title': u'\u3010\u5cb3\u9633\u3011\u672c\u57ce\u5fc5\u73a9\u7684\u666f\u70b9'}",南湖大道489号,http://i3.s1.dpfile.com/pc/5d247ab28fd4ad09d97d149eb9858b9b(335c221)/thumb.jpg
,javascript:;,君山公园,http://www.dianping.com/shop/2789617,君山区,"113.014786,29.3542",0730-8240313,"{'url': u'http://www.dianping.com/mylist/1572931', 'intro': u'\u63a8\u8350\u4e00\u4e9b\u4e0d\u9519\u7684\u666f\u70b9\uff0c\u9002\u5408\u5468\u672b\u6e38\u548c\u90ca\u6e38\u3002\u653e\u677e\u5fc3\u60c5\u62e5\u62b1\u5927\u81ea\u7136\u53bb\u5427\uff01', 'title': u'\u3010\u5cb3\u9633\u3011\u672c\u57ce\u5fc5\u73a9\u7684\u666f\u70b9'}",东洞庭湖国家级自然保护区,http://i2.s2.dpfile.com/2008-10-11/1036221_b.jpg(335c221)/thumb.jpg
,javascript:;,岳阳楼,http://www.dianping.com/shop/2979946,岳阳楼区,"113.094034194946,29.3819694024764",0730-8319435,"{'url': u'http://www.dianping.com/mylist/1572931', 'intro': u'\u63a8\u8350\u4e00\u4e9b\u4e0d\u9519\u7684\u666f\u70b9\uff0c\u9002\u5408\u5468\u672b\u6e38\u548c\u90ca\u6e38\u3002\u653e\u677e\u5fc3\u60c5\u62e5\u62b1\u5927\u81ea\u7136\u53bb\u5427\uff01', 'title': u'\u3010\u5cb3\u9633\u3011\u672c\u57ce\u5fc5\u73a9\u7684\u666f\u70b9'}",洞庭北路(近汴河街),http://i2.s2.dpfile.com/pc/0686ef4565dba64689c0fddf63ce48cc(335c221)/thumb.jpg
